sun: 0%,sun: 25%,sun: 50%,sun: 75%,sun: 100%,wind: 0%,wind: 25%,wind: 50%,wind: 75%,wind: 100%,bB-bC: 0%,bB-bC: 25%,bB-bC: 50%,bB-bC: 75%,bB-bC: 100%,b9-bA: 0%,b9-bA: 25%,b9-bA: 50%,b9-bA: 75%,b9-bA: 100%,b7-b8: 0%,b7-b8: 25%,b7-b8: 50%,b7-b8: 75%,b7-b8: 100%,b5-b6: 0%,b5-b6: 25%,b5-b6: 50%,b5-b6: 75%,b5-b6: 100%,b3-b4: 0%,b3-b4: 25%,b3-b4: 50%,b3-b4: 75%,b3-b4: 100%,b1-b2: 0%,b1-b2: 25%,b1-b2: 50%,b1-b2: 75%,b1-b2: 100%,f7-f8: 0%,f7-f8: 25%,f7-f8: 50%,f7-f8: 75%,f7-f8: 100%,f5-f6: 0%,f5-f6: 25%,f5-f6: 50%,f5-f6: 75%,f5-f6: 100%,f3-f4: 0%,f3-f4: 25%,f3-f4: 50%,f3-f4: 75%,f3-f4: 100%,f1-f2: 0%,f1-f2: 25%,f1-f2: 50%,f1-f2: 75%,f1-f2: 100%,hI: 0%,hI: 25%,hI: 50%,hI: 75%,hI: 100%,hH: 0%,hH: 25%,hH: 50%,hH: 75%,hH: 100%,hG: 0%,hG: 25%,hG: 50%,hG: 75%,hG: 100%,hF: 0%,hF: 25%,hF: 50%,hF: 75%,hF: 100%,hE: 0%,hE: 25%,hE: 50%,hE: 75%,hE: 100%,hD: 0%,hD: 25%,hD: 50%,hD: 75%,hD: 100%,hC: 0%,hC: 25%,hC: 50%,hC: 75%,hC: 100%,hB: 0%,hB: 25%,hB: 50%,hB: 75%,hB: 100%,hA: 0%,hA: 25%,hA: 50%,hA: 75%,hA: 100%,h9: 0%,h9: 25%,h9: 50%,h9: 75%,h9: 100%,h8: 0%,h8: 25%,h8: 50%,h8: 75%,h8: 100%,h7: 0%,h7: 25%,h7: 50%,h7: 75%,h7: 100%,h6: 0%,h6: 25%,h6: 50%,h6: 75%,h6: 100%,h5: 0%,h5: 25%,h5: 50%,h5: 75%,h5: 100%,h4: 0%,h4: 25%,h4: 50%,h4: 75%,h4: 100%,h3: 0%,h3: 25%,h3: 50%,h3: 75%,h3: 100%,h2: 0%,h2: 25%,h2: 50%,h2: 75%,h2: 100%,h1: 0%,h1: 25%,h1: 50%,h1: 75%,h1: 100%,h0: 0%,h0: 25%,h0: 50%,h0: 75%,h0: 100%
0.0,0.0,0.0,0.0,0.0,9.1442805272269,9.95112880904104,10.757977090855178,11.564825372669317,12.371673654483455,1.5299999999999998,1.6649999999999998,1.7999999999999998,1.9349999999999998,2.07,1.5299999999999998,1.6649999999999998,1.7999999999999998,1.9349999999999998,2.07,1.5299999999999998,1.6649999999999998,1.7999999999999998,1.9349999999999998,2.07,1.5299999999999998,1.6649999999999998,1.7999999999999998,1.9349999999999998,2.07,1.5299999999999998,1.6649999999999998,1.7999999999999998,1.9349999999999998,2.07,1.5299999999999998,1.6649999999999998,1.7999999999999998,1.9349999999999998,2.07,1.1900000000000002,1.2950000000000002,1.4000000000000001,1.5050000000000001,1.61,1.1900000000000002,1.2950000000000002,1.4000000000000001,1.5050000000000001,1.61,1.1900000000000002,1.2950000000000002,1.4000000000000001,1.5050000000000001,1.61,1.1900000000000002,1.2950000000000002,1.4000000000000001,1.5050000000000001,1.61,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999,1.2750000000000001,1.3875000000000002,1.5,1.6124999999999998,1.7249999999999999
0.0,0.0,0.0,0.0,0.0,9.025011159710072,9.590288105705005,10.403219816416945,10.98278618686822,11.874733445450826,1.552295428426125,1.7023434826322121,1.7999999999999998,1.915366897295573,2.0496282459820834,1.507386831788419,1.6335360888496107,1.7999999999999998,1.9036064642943784,2.0518477548262117,1.517372370619349,1.6303505470351523,1.7999999999999998,1.9657481950635505,2.07690952399889,1.513813638156449,1.6181606642261113,1.7999999999999998,1.9056762003735197,2.0863234938648523,1.5279272682635918,1.6983996016560505,1.7999999999999998,1.979748215958533,2.096296967091236,1.5498750762732731,1.6640981602320801,1.7999999999999998,1.8843195082142943,2.033262543336928,1.2492596844001032,1.3492959830230027,1.4333333333333333,1.5262793033219921,1.6189348438376283,1.2465464816287508,1.3597839114237504,1.4333333333333333,1.5579813826526547,1.6562229366806243,1.1979227670686028,1.3384756273523328,1.4333333333333333,1.5655728068361021,1.6792001709262785,1.2235324535103482,1.3563455800277544,1.4333333333333333,1.5248423650787295,1.621067523056662,0.9108383612052937,0.9815691785804225,1.1,1.1939650537116244,1.2628752200916995,0.9573339772128793,1.0103531048165098,1.1,1.1841697819412988,1.2688495181300763,0.9173524234539278,1.0313864409812377,1.1,1.1860891192223888,1.2599332286314937,0.9236731881872723,1.0213263316884775,1.1,1.164593332232605,1.2482025945177222,0.9426047271226277,1.0132287554700008,1.1,1.1723171289778371,1.2655280002939537,0.9509387954352322,1.0393217871509721,1.1,1.2022938299402899,1.2609037001870549,0.913185620829184,1.0035760156837736,1.1,1.1606306781333722,1.2438467935627384,0.936256973951132,1.0132996347153602,1.1,1.1931985847757363,1.2672044481211304,0.9253910484631976,1.0107919140383632,1.1,1.162479968628471,1.2499567775167644,0.9103075975606132,0.990192127499095,1.1,1.1815346034544418,1.2463178201783933,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9542226894837146,1.0297938766750836,1.1,1.1565861897675105,1.2495893488796508,0.9345386141551102,1.0367698999495705,1.1,1.207501825748206,1.2757152855742488
0.0,0.0,0.0,0.0,0.0,8.637347824986314,9.027517742670508,9.801695424725574,10.208721605730958,11.109064893495106,1.3100104999818174,1.4407479786369028,1.5,1.5819937497841086,1.6927018897037442,1.2395493935034758,1.3356884994477922,1.5,1.5660266678723513,1.695928857770853,1.2543602659172297,1.332873850508788,1.5,1.6602938460809828,1.736448396311346,1.2488679826527038,1.317939506829718,1.5,1.5703871704114043,1.751339367023657,1.2715472784196455,1.4348655026730204,1.5,1.6829445263475438,1.7653808024793967,1.3065848075827653,1.3868714279743455,1.5,1.5468628665628963,1.6725159236696596,1.3000220426983566,1.3975307482252946,1.4666666666666668,1.5511810777084323,1.6351681496792472,1.2966577143682976,1.4137599697545367,1.4666666666666668,1.611548223229519,1.7026194952566018,1.208030032242579,1.3827953388609104,1.4666666666666668,1.6236726052164878,1.7399515309798326,1.2572510221358226,1.4085236428651993,1.4666666666666668,1.5479998704165652,1.6379223465887618,0.6505409945714928,0.6932397582330534,0.8,0.8753324943964754,0.916914016747159,0.7078873140942602,0.7339547247092557,0.8,0.862406762372044,0.9255720031170878,0.6567268682785362,0.7587692217742348,0.8,0.8648359238487316,0.9126921698682307,0.6641949625241776,0.7462594926423951,0.8,0.8368441508318126,0.8976518994130962,0.6908539163666843,0.7345476969500081,0.8,0.8457861188268485,0.9207679296550931,0.7013875368099837,0.7674173105726725,0.8,0.8827442537481378,0.9140746138380975,0.6525830017103273,0.7215440939591744,0.8,0.8329032389695842,0.893196477969676,0.6818273712953589,0.7340104693257483,0.8,0.8752431374440436,0.9232013271374437,0.6664373164472077,0.730310262576405,0.8,0.8344014501930904,0.8996419252008536,0.6501086389007105,0.7029381756576679,0.8,0.858382943157113,0.895636926399211,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.7049166416074648,0.7559445709292146,0.8,0.8288685936555008,0.8992162112354637,0.6793289405406746,0.7643051698059892,0.8,0.8940152630502969,0.9350159233315626
0.0,0.0,0.0,0.0,0.0,9.11057442732834,9.427330081412892,10.236776200211983,10.571133732590067,11.52849122255971,1.0584281628612604,1.1632874828203954,1.2000000000000002,1.256344975282624,1.3440815609517065,0.9811750396883702,1.0508549040179713,1.2000000000000002,1.2416853191503696,1.3472054277979955,0.9959966116659273,1.0503275145937967,1.2000000000000002,1.3416028767191743,1.3936056226560365,0.9901725846563385,1.0385932879271769,1.2000000000000002,1.2491870989379117,1.4100403609243968,1.0158603905242973,1.1562144297710908,1.2000000000000002,1.3654590681730734,1.4230616114510748,1.055240525630935,1.1097859584680279,1.2000000000000002,1.2293190220759997,1.3282915684997396,1.3411603996119714,1.4401985694453865,1.5,1.5804885999086373,1.6602250523795838,1.3385878660726278,1.4582376303567344,1.5,1.6646291298858633,1.748997261500379,1.2220678318706304,1.424768807016009,1.5,1.677270937658288,1.7911093517804169,1.2910972987655152,1.4514257483645978,1.5,1.5751253341193163,1.6624355135186755,0.6444655466863407,0.6815146922399106,0.8,0.8804169229963501,0.9153824846369549,0.7143932489908909,0.7346185989721806,0.8,0.863564258625537,0.9282908189637876,0.6495726912654215,0.7639359367050915,0.8,0.86661527898736,0.909189196487116,0.6577664895153559,0.7500505190172352,0.8,0.8296911549954052,0.8904737275153809,0.6957921273979422,0.7330093821065427,0.8,0.8400272219144966,0.9211517176036149,0.708554801164496,0.7747062235857289,0.8,0.8855624141776572,0.9111926563552744,0.645969436297094,0.7155797355319286,0.8,0.8259511252137514,0.8864569804684536,0.68273867479559,0.7312548739695588,0.8,0.8819911277727288,0.924789199341866,0.660598302039346,0.7257558161402683,0.8,0.8269942897730159,0.8925259284892555,0.6441709901327384,0.690842442176355,0.8,0.8581541751082031,0.8885554178529625,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.7119425296842141,0.7607842244174059,0.8,0.8222951033345799,0.8920741148404435,0.678993528844808,0.7702451978623499,0.8,0.9056176776675987,0.9412543903732253
0.0,0.0,0.0,0.0,0.0,9.907773372174432,10.194802730098592,11.071148455599968,11.359683136057441,12.327796531080072,0.7994956958805202,0.8768898767348915,0.8999999999999999,0.9306122217320634,1.0023055257710147,0.7302280669464221,0.777781399778114,0.8999999999999999,0.9259896670004852,1.0046713713169824,0.7419759978908312,0.7908523394291342,0.8999999999999999,1.0132856476801366,1.048425259210132,0.737036397027024,0.7715870584624657,0.8999999999999999,0.9348936461489566,1.0631369547118468,0.7608654965213033,0.8699527128545959,0.8999999999999999,1.0330188359122427,1.0725668546760114,0.7971924091639083,0.8324338768038262,0.8999999999999999,0.9234797790661268,0.9927225125311914,1.3762795511874053,1.4679966624736953,1.5333333333333332,1.612770073198903,1.691218610364936,1.3746967882864833,1.4969223944679457,1.5333333333333332,1.7164355493932513,1.7951820689798967,1.2401002012648252,1.46344553302687,1.5333333333333332,1.7273113706410737,1.836249813732635,1.325012640267254,1.4889672474614932,1.5333333333333332,1.6050543542742621,1.6926449286614187,0.5615758521051261,0.591503882562657,0.7,0.7731709920740701,0.799631483031352,0.6278403096880469,0.6433599445664565,0.7,0.7565907705590664,0.8145653936615816,0.5645724726895305,0.6705963690531447,0.7,0.7629504340989577,0.7926243678792766,0.5710762656279965,0.6595282348472339,0.7,0.7217890467627077,0.7751945503652841,0.6126917179707031,0.6486690719790305,0.7,0.7310538076466014,0.8063433817628758,0.6241067974239427,0.6815608566582287,0.7,0.7725502488765822,0.7948532335976628,0.562356438727535,0.6224138854403729,0.7,0.7190995477037255,0.772628998611449,0.5981912394788532,0.637635547009681,0.7,0.7768340083066885,0.8105666662693499,0.5737126371824466,0.6313852000125857,0.7,0.7221381933676739,0.7866309032655324,0.561434317097776,0.5977915094884007,0.7,0.7513283132782601,0.7739014086087583,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.6210587923886195,0.6662329911254714,0.7,0.7208120352382177,0.7763604400324922,0.5938259763757149,0.6765453581867786,0.7,0.7992141143510716,0.8280320970175385
0.0,0.0,0.0,0.0,0.0,9.746268478693118,10.016697749074247,10.942204581085711,11.1920189316853,12.1068090602922,0.7894298844467322,0.876258746783556,0.8999999999999999,0.9269071932241024,1.009153211193461,0.7264130933369393,0.7702989994637973,0.8999999999999999,0.929874322019398,1.0003107035807155,0.7376272024345165,0.7978972391007615,0.8999999999999999,1.018299841470317,1.0515020542845248,0.7325678420545065,0.7668244246068471,0.8999999999999999,0.9391538853123744,1.067601502801096,0.7598400490031195,0.8710440253729572,0.8999999999999999,1.0381142413642053,1.0757704302411533,0.8013822165663977,0.8323055213906962,0.8999999999999999,0.9269580017569274,0.9911645836991716,1.3785006538160418,1.4622684323787403,1.5333333333333332,1.6115759872252406,1.6886038695812644,1.377646815731076,1.4999457335199151,1.5333333333333332,1.7289634505009295,1.8018601860136043,1.2344468208936323,1.467510744395677,1.5333333333333332,1.7372615431459826,1.8384854340896621,1.3326823402044803,1.492186267871218,1.5333333333333332,1.6017041847109188,1.6894086347276953,0.5633695987242138,0.5916141188016873,0.7,0.7856093407035818,0.8127372834695462,0.6290711907835812,0.6436918659043547,0.7,0.7575131535329435,0.816789571462102,0.5624280343073459,0.6695634948180369,0.7,0.7654566404582972,0.7898921774934211,0.5677098866835898,0.6624133823837005,0.7,0.7190446136603718,0.7728633864957365,0.616059233295128,0.6558730224703961,0.7,0.728100126252237,0.8066787633749363,0.6266274211309038,0.6836060771782925,0.7,0.770274032829629,0.7925160482282424,0.5610378813424197,0.6218130808006793,0.7,0.716981674513811,0.7711933750351369,0.5937219260493307,0.6323006628379778,0.7,0.7810799543599309,0.8119253494011782,0.5702299039986836,0.6281149162475148,0.7,0.7218841930775756,0.7940408910073914,0.5605524965872819,0.5937488728943333,0.7,0.7556563959442645,0.7768662665216858,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.6187513418731936,0.6666338625851439,0.7,0.7236043411158677,0.7737243784267147,0.5935327800643365,0.6777167976116523,0.7,0.8036249246477835,0.8314587580501
0.0,0.0,0.0,0.0,0.0,9.225000801228951,9.485514752697929,10.440250495151009,10.662725308851861,11.514943689326811,1.0321028721949201,1.1611225240911758,1.2000000000000002,1.2348377067179186,1.357890254256059,0.9652674661547322,1.0202456218402691,1.2000000000000002,1.249392597878088,1.329498079433933,0.9786164595522702,1.0782923370874107,1.2000000000000002,1.3626794248104366,1.405880464851459,0.9721663807439375,1.0181312264173683,1.2000000000000002,1.2633088704488846,1.428038708266678,1.0117600042674137,1.1618441559817883,1.2000000000000002,1.3878518318531963,1.4368438602783054,1.0724034088005874,1.109299039859782,1.2000000000000002,1.2436833215629866,1.320657501283066,1.4093880493449424,1.4874408962975743,1.5666666666666667,1.666014482772054,1.724167266210894,1.4089448238494768,1.5340210810172434,1.5666666666666667,1.7595091839373274,1.823741250419259,1.2578602501124219,1.5016594171123028,1.5666666666666667,1.7821841875543334,1.877879082161189,1.3688447678745055,1.526713753791771,1.5666666666666667,1.6339699018122693,1.72460319632631,0.5669963447357426,0.5939644470114704,0.7,0.7912408429604696,0.8239000596206596,0.6296046391391165,0.6438577197083494,0.7,0.7497960734231416,0.8014296117344573,0.5612697948444716,0.6686036016420088,0.7,0.7662968046244566,0.7873689687567151,0.5652750476645697,0.664818091222635,0.7,0.7172611756899673,0.771553306372358,0.6189094652424617,0.6626054280663173,0.7,0.7259984053175716,0.8070138362687991,0.6254461543761763,0.684151210113063,0.7,0.768047951979937,0.7902998250655219,0.5604521972791283,0.6216267922383414,0.7,0.715740939837833,0.7705354748800066,0.5892939624980731,0.6270071532988206,0.7,0.7845533576958282,0.8132626515164537,0.5675136395266285,0.6252216504780654,0.7,0.7224907064586344,0.8027278059579062,0.5602111512169443,0.5913580419618668,0.7,0.7609557328516918,0.7816859122653792,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.6159850911890252,0.666881502759511,0.7,0.7279854813804718,0.7721440165844125,0.5932397898940399,0.6782115186333885,0.7,0.8049480004076128,0.8340056385310405
0.0,0.0,0.0,0.0,0.0,9.148954541943922,9.426320647443069,10.483515283619223,10.699519261989492,11.545650505961056,1.2602544726788891,1.4363465782129097,1.5,1.5451485578981359,1.7160918869984099,1.204010716883607,1.2696917441775746,1.5,1.5853263778039313,1.6725324328021314,1.2182403687858934,1.3695753980868393,1.5,1.7081971415840802,1.761886999991557,1.210908747975038,1.2689183385061693,1.5,1.604934770433803,1.7893122156462202,1.2630106492070647,1.4523414869443771,1.5,1.7355973374905398,1.7978129707540615,1.3437975404022462,1.3858548872508023,1.5,1.5682198048597196,1.6511174118610026,1.4397512344065009,1.5121334270259335,1.5999999999999999,1.7151299174942178,1.7603573004287811,1.438567531776705,1.5671726164231974,1.5999999999999999,1.7782631491522523,1.8421276660079908,1.282606985219961,1.5348014267640777,1.5999999999999999,1.8260798727933518,1.9170353845375288,1.4045706803861309,1.5607658539277551,1.5999999999999999,1.6665562522893005,1.7605846519214006,0.655683051923042,0.6847095936746022,0.8,0.9055373893770693,0.9501837740170689,0.7198085168153258,0.7359264304954123,0.8,0.8488561551964959,0.8998218070570407,0.6407527792038256,0.7629706035431544,0.8,0.8755374715605111,0.8972223548838438,0.6440744444587451,0.7619697357179586,0.8,0.8184065131836853,0.8809544782330253,0.7100202640188069,0.7640455837760538,0.8,0.82806163204424,0.9226840448008163,0.7130161021693654,0.7803358118940328,0.8,0.875288776858459,0.9008206268823973,0.6402240906398249,0.7104304805680562,0.8,0.8171604309329475,0.8802731554972857,0.6686240169655664,0.7107352744215537,0.8,0.8883356446912329,0.9287726284409704,0.6512825501473769,0.7005121067258359,0.8,0.826917801051543,0.9276631446053251,0.6405962442848756,0.6746336198048815,0.8,0.8774373071962459,0.9015738028750735,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.7002725000363786,0.7528425761577617,0.8,0.8384336240867344,0.8813964397647969,0.6776537678149233,0.7753118936634245,0.8,0.9204620496338414,0.955250771151279
0.0,0.0,0.0,0.0,0.0,9.408143602997834,9.679348618488305,10.735964350388217,10.953676592440779,11.815821003697268,1.2345656618008152,1.4129993028497343,1.5,1.551621859397554,1.7360200320852188,1.2102910143921106,1.2754767190875327,1.5,1.6157548316394756,1.6899921316373279,1.2141758717865228,1.3908388046304208,1.5,1.7121978737995431,1.7660933045448597,1.2077549690064289,1.2662771568032503,1.5,1.6431085072414724,1.7924282808177412,1.2613336864734428,1.4521599011100936,1.5,1.7355790823940087,1.7987940774648863,1.345981323967141,1.3849975305500641,1.5,1.5834345605912652,1.6515181359588476,1.4697329355900892,1.5586805885512696,1.6333333333333335,1.7586045565953783,1.797305018102265,1.4680576060944315,1.6000132872742052,1.6333333333333335,1.795863325888966,1.8593763637608098,1.310251299513661,1.5678180737776775,1.6333333333333335,1.8688833490560959,1.9558655761161188,1.439778810660352,1.5945657642891802,1.6333333333333335,1.6992744394604242,1.7969350652966118,0.7513845992873884,0.7811763345346091,0.9,1.0144483132458708,1.0744681114497598,0.8095618375180079,0.8276854812828301,0.9,0.9490731321770725,1.0005750009929961,0.7204374292062508,0.8568855482350562,0.9,0.9840142611614345,1.0067134827030044,0.7230716220359097,0.859087028795793,0.9,0.9199769775581098,0.9916312714763338,0.8012347363379713,0.865800631832753,0.9,0.9303288164511891,1.0384493286835363,0.7995417411627026,0.8746133166080782,0.9,0.9764140724903192,1.010931210623351,0.7201090875439524,0.7993393145487853,0.9,0.9204505576140412,0.9906471226337723,0.7560134868622064,0.8045747595177362,0.9,0.9841577072790952,1.0441091348990545,0.7364819728744075,0.779756406741471,0.9,0.931771396619845,1.054094886413028,0.7216465775579236,0.7601197832008381,0.9,0.9943420249881487,1.02644056113285,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7956470966537622,0.842034124167166,0.9,0.9510001692446839,0.9908901144967978,0.7619844750827716,0.8717823001904139,0.9,1.035022724037611,1.0763284168515401
0.0,0.0,0.0,0.0,0.0,9.104068923637934,9.356175340404693,10.350284672071375,10.558623132936908,11.387978783379689,1.7047412667519093,1.9322642198360793,2.0999999999999996,2.184978717562426,2.4562654642517643,1.7146346263754548,1.8026991125128424,2.0999999999999996,2.3087138523116035,2.3998380347446275,1.6953185948135792,1.971630491641647,2.0999999999999996,2.4018683872979185,2.4779440304027966,1.7041823218868488,1.7833833417123492,2.0999999999999996,2.275132140520001,2.5027351190750315,1.763539035694698,2.0323749881990287,2.0999999999999996,2.4289717632909777,2.5190718438728106,1.8798038131225887,1.9328216839911572,2.0999999999999996,2.2361711821466597,2.3128848092262846,1.4697191431168082,1.57246834725185,1.6333333333333335,1.7624155450993277,1.7977824623923815,1.4674224202599941,1.5995391101677954,1.6333333333333335,1.778034065632612,1.8406276091175648,1.3114853779586544,1.5685050277488726,1.6333333333333335,1.854466405040421,1.954366100295064,1.4449400910271557,1.5956334145325928,1.6333333333333335,1.6974006909868995,1.7967872330699615,0.768634416122164,0.7949731191064687,0.9,1.0056676686202375,1.0773222001381129,0.8091110556542207,0.827384812579114,0.9,0.9460134337290831,0.9945964066013198,0.7202254406152881,0.8551818686820805,0.9,0.9827487145938104,1.0043432040436922,0.7220463772814236,0.860478940972069,0.9,0.9195844420491925,0.9924701465239459,0.8032033931618877,0.8706207887232652,0.9,0.9329259984118997,1.0548921292879299,0.7962235176350272,0.86868520354363,0.9,0.9642980625849287,1.0086301499794976,0.720126090512852,0.7995342714205554,0.9,0.9225457099691488,0.9913570471595576,0.7599641527397625,0.8097542594853139,0.9,0.9652843117090987,1.0433436043445432,0.7410935746473459,0.7776040703460272,0.9,0.9343082777186056,1.0625353834167452,0.7239786934581397,0.7623933846596302,0.9,1.0013847981291122,1.0400649210631556,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.80108201607565,0.8376604952175395,0.9,0.9579312139603005,0.9905026551520119,0.7616088838882269,0.8707977824471553,0.9,1.033409524875453,1.0774924050020935
